lastname,firstname,salutation,company,gender,Birthdate,Email,Mobile,Fax,Phone,Address,Zipcode,City,Country,countryCode
SISCAN,Mireille,Mlle,MOULLARAT,male,04/20/88,testdata+33634040795@adobe.com,33034040795,33042249712,33042249768,"77, Rue Cothenet",39800,VILLERSERINE,Germany,DE
BATUD,Catherine,Mme,PAINCHINAT,female,10/23/46,testdata+33610369463@adobe.com,33010369463,33045195858,33045195829,"28, Rue de Valence",25400,AUDINCOURT,Germany,DE
HYGONEM,Monique,,ROSSAZA,male,04/10/72,testdata+33652104497@adobe.com,33052104497,33084922405,33084922479,"78, Rue de Calais",42720,BRIENNON,Germany,DE
MONSONCLE,Sandra,Mlle,MOUREFET,female,08/21/52,testdata+33676847980@adobe.com,33076847980,33031041155,33031041173,"6, Rue Pierre-Dac",45220,ST GERMAIN DES PRES,Germany,DE
LASSANT,Valérie,Mme,BALDRANT,male,07/23/63,testdata+33654385926@adobe.com,33054385926,33068611600,33068611697,"23, Rue du Pressoir",70800,ST LOUP SUR SEMOUSE,Germany,DE
PELLEGUY,Colette,Mlle,BRAS,female,05/21/81,testdata+33631023032@adobe.com,33031023032,33034840605,33034840635,"13, Rue des Rigoles",28630,VER LES CHARTRES,Germany,DE
AUZARI,Colette,Mlle,BUNISSE,male,12/09/64,testdata+33698521808@adobe.com,33098521808,33004591140,33004591165,"96, Villa de Lourcine",51510,VILLERS LE CHATEAU,Germany,DE
PETELE,Isabelle,Mme,ESTOURGIS,female,08/13/89,testdata+33642446786@adobe.com,33042446786,33016375325,33016375361,"45, Rue de Turbigo",68310,WITTELSHEIM,Germany,DE
SENAC-BONNEFOY,Hélène,,FEUILLERADE,male,12/19/68,testdata+33628768960@adobe.com,33028768960,33027066930,33027066932,"74, Rue du Faubourg-Saint-Jacques",52800,VITRY LES NOGENT,Germany,DE
CAPMEAU,Brigitte,Mlle,CAMBORIEU,female,02/03/82,testdata+33678729353@adobe.com,33078729353,33092116883,33092116838,"11, Rue du Texel",66500,CONAT,Germany,DE
PUNIEJOUL,Annick,Mme,LATREMOULIERE,male,11/17/56,testdata+33646270004@adobe.com,33046270004,33028110338,33028110350,"45, Rue Germain-Pilon",97441,ST DENIS ,Germany,DE
OVON,Danielle,Mlle,CONSTRASTY,female,06/21/59,testdata+33690756006@adobe.com,33090756006,33055527641,33055527616,"79, Rue Henri-Duvernois",61700,ST GILLES DES MARAIS,Germany,DE
SAINTINIES,Isabelle,Mlle,LAMPEYROU,male,01/21/81,testdata+33647713391@adobe.com,33047713391,33018479345,33018479332,"41, Rue Jacques-Cour",17640,VAUX SUR MER,Germany,DE
CHASOULE,Monique,Mme,LANTEJOUVE,female,02/23/75,testdata+33668973619@adobe.com,33068973619,33057360947,33057360990,"25, Allée Marc-Chagall",58640,VARENNES VAUZELLES,Germany,DE
BRIZAC,Mireille,,MEYRONENC,male,07/03/41,testdata+33620955488@adobe.com,33020955488,33046002450,33046002467,"28, Boulevard de Beauséjour",67110,STRASBOURG ,Germany,DE
BATUD,Anne,Mlle,LOUJAGNE,female,05/09/50,testdata+33611366685@adobe.com,33011366685,33048210288,33048210256,"49, Rue du Disque",39410,AUMUR,Germany,DE
RAYNALDIE,Marguerite,Mme,HAGIESCO,male,02/25/80,testdata+33613634219@adobe.com,33013634219,33060642997,33060642989,"37, Rue Jacques-Mawas",36800,THENAY,Germany,DE
LYCARDIE,Michelle,Mlle,COLANDRE,female,12/01/87,testdata+33689779701@adobe.com,33089779701,33079153991,33079153924,"96, Impasse Saint-Vincent",10600,VILLACERF,Germany,DE
FOURBOUX,Fabienne,Mlle,LEISSERT,male,01/03/45,testdata+33628217329@adobe.com,33028217329,33014843104,33014843152,"23, Rue Dumont-d'Urville",90800,BUC,Germany,DE
COMBOU,Isabelle,Mme,MEYZINGE,female,08/26/84,testdata+33638025830@adobe.com,33038025830,33079306286,33079306283,"5, Rue de Villersexel",62420,BILLY MONTIGNY,Germany,DE
ANBERTIER,Lucienne,,MESSCHY,male,06/28/83,testdata+33638573661@adobe.com,33038573661,33020508725,33020508790,"21, Rue Bertin-Poirée",35130,AVAILLES SUR SEICHE,Germany,DE
CARMAGNE,Laetitia,Mlle,BOUTERY,female,07/23/69,testdata+33645632000@adobe.com,33045632000,33029047559,33029047580,"15, Rue Eugène-Pelletan",9600,TABRE,Germany,DE
SANNEJOUAN,Sophie,Mme,MALSANGE,male,07/11/42,testdata+33628752981@adobe.com,33028752981,33098789347,33098789362,"83, Boulevard Kellermann",43520,MAZET ST VOY,Germany,DE
OUSTANIOL,Josiane,Mlle,MANCHAVAL,female,06/29/90,testdata+33665633151@adobe.com,33065633151,33005179612,33005179628,"90, Villa Deloder",32230,ST LOUBE,Germany,DE
ALARDIES,Nathalie,Mlle,BONITAN,male,09/20/50,testdata+33613090486@adobe.com,33013090486,33054027987,33054027942,"57, Avenue Ingres",34750,VILLENEUVE LES MAGUELONE,Germany,DE
MONTVALAT,Anne,Mme,LANGEON,female,07/09/54,testdata+33663153803@adobe.com,33063153803,33043482504,33043482548,"75, Villa des Trois-Couronnes",68130,HUNDSBACH,Germany,DE
CURALET,Marie,,RIMANHOL,male,12/22/89,testdata+33691797514@adobe.com,33091797514,33068567697,33068567610,"20, Place de la Chapelle",39600,VILLETTE LES ARBOIS,Germany,DE
COMBOU,Monique,Mlle,LOLHIER,female,09/02/72,testdata+33614158079@adobe.com,33014158079,33094743966,33094743998,"14, Rue Clodion",16300,ANGEDUC,Germany,DE
SCHUMANN-LECLERCQ,Virginie,Mme,FALCOND,male,11/05/86,testdata+33681704692@adobe.com,33081704692,33091815214,33091815294,"52, Rue Vernet",76260,BREMONTIER MERVAL,Germany,DE
MAIGNE-MIQUEL,Colette,Mlle,DUSSAILANT,female,09/11/54,testdata+33612562227@adobe.com,33012562227,33003900118,33003900186,"58, Rue Blanchard",94000,CRETEIL,Germany,DE
SENAC-BONNEFOY,Mireille,Mlle,RIGODIERE,male,06/06/71,testdata+33623049314@adobe.com,33023049314,33015299667,33015299639,"16, Avenue Ibsen",64000,PAU,Germany,DE
COURLOU,Marthe,Mme,ALARDIES,female,07/13/81,testdata+33666691817@adobe.com,33066691817,33080457272,33080457271,"98, Boulevard Suchet",82800,VAISSAC,Germany,DE
SENAC-BONNEFOY,Monique,,LEVALUEZ,male,04/29/47,testdata+33622170523@adobe.com,33022170523,33039057992,33039057910,"12, Rue Meyerbeer",53940,AHUILLE,Germany,DE
GIBRA,Maria,Mlle,BARRAYRIE,female,11/02/83,testdata+33694715355@adobe.com,33094715355,33096648044,33096648042,"86, Rue Henry-Farman",80310,BAZENTIN,Germany,DE
COUVES,Madeleine,Mme,JALENQUES,male,05/12/84,testdata+33669537763@adobe.com,33069537763,33075300163,33075300129,"55, Rue Tiron",23000,STE FEYRE,Germany,DE
ATRAZIE,Monique,Mlle,BOUSSARAQUE,female,12/12/58,testdata+33643205230@adobe.com,33043205230,33085481667,33085481662,"48, Allée des Refuzniks",40800,ST AGNET,Germany,DE
CHIVIDRE,Florence,Mlle,PEUCHAVY,male,01/31/69,testdata+33674679303@adobe.com,33074679303,33050370781,33050370734,"10, Rue de Lubeck",39800,VILLERSERINE,Germany,DE
PIGHERRE,Virginie,Mme,EXORCE,female,02/19/68,testdata+33630871631@adobe.com,33030871631,33045317044,33045317023,"14, Avenue Mac-Mahon",63700,ARS LES FAVETS,Germany,DE
MOYRIGAT,Sylvie,,DITARD,male,06/18/50,testdata+33647808823@adobe.com,33047808823,33093800672,33093800647,"7, Impasse Basilide-Fossard",87190,VILLEFAVARD,Germany,DE
COUVES,Sylvie,Mlle,CANTOURET,female,02/08/80,testdata+33627003247@adobe.com,33027003247,33045405240,33045405277,"24, Rue de Berri",35130,AVAILLES SUR SEICHE,Germany,DE
BERNARD-BET,Madeleine,Mme,BOULDOIRET,male,08/26/64,testdata+33662772466@adobe.com,33062772466,33031420653,33031420669,"2, Rue Frémicourt",3000,NEUVY,Germany,DE
CHABOISY,Madeleine,Mlle,RAYMONDIES,female,08/09/59,testdata+33663751861@adobe.com,33063751861,33044378928,33044378924,"46, Place Gabriel-Péri",78640,VERNOUILLET,Germany,DE
BALMISE,Catherine,Mlle,RONGIE,male,12/12/62,testdata+33615117469@adobe.com,33015117469,33005605180,33005605144,"10, Rue Navier",81800,ROQUEMAURE,Germany,DE
FANCOURBE,Christelle,Mme,KRINAL,female,07/16/59,testdata+33604337760@adobe.com,33004337760,33044185540,33044185525,"53, Rue des Fêtes",56120,VANNES,Germany,DE
AUZARI,Madeleine,,PAOLLELA,male,12/02/80,testdata+33652691029@adobe.com,33052691029,33045645603,33045645683,"23, Rue Eugène-Millon",60950,ERMENONVILLE,Germany,DE
FORETMEGRE,Sandrine,Mlle,CHASOULE,female,03/25/71,testdata+33603238078@adobe.com,33003238078,33083253828,33083253881,"46, Rue de Langeac",80400,OFFOY,Germany,DE
FOURBOUX,Céline,Mme,DRONDILLE,male,05/02/86,testdata+33634131429@adobe.com,33034131429,33076346900,33076346954,"3, Rue Saillard",80000,AMIENS ,Germany,DE
BATUD,Marie,Mlle,BARADUC-CORNET,female,01/20/64,testdata+33605047052@adobe.com,33005047052,33078240869,33078240812,"61, Rue Chanzy",22800,LE VIEUX BOURG,Germany,DE
LAUSSEIN,Annick,Mlle,PEGEYRE,male,10/03/57,testdata+33616346170@adobe.com,33016346170,33090377626,33090377647,"60, Rue d'Arcueil",95840,VILLIERS ADAM,Germany,DE
LEMMET-D,Sylvie,Mme,BOUYG,female,10/13/87,testdata+33650022360@adobe.com,33050022360,33070323053,33070323091,"53, Rue Pierre-Joseph-Desault",44110,NANTES ,Germany,DE
BALORAN,Anne,,MARSNIER,male,02/28/82,testdata+33641456074@adobe.com,33041456074,33024689974,33024689973,"33, Avenue des Chalets",70300,ABELCOURT,Germany,DE
FOURNAGOUX,Maria,Mlle,GASCOUP,female,03/03/75,testdata+33644214175@adobe.com,33044214175,33008122110,33008122138,"89, Villa Mallebay",14610,FONTAINE HENRY,Germany,DE
HAGIESCO,Christelle,Mme,DESSAIGUES,male,01/01/69,testdata+33665962977@adobe.com,33065962977,33013770012,33013770028,"20, Rue du Docteur-Lecène",35130,AVAILLES SUR SEICHE,Germany,DE
LARROUME,Christiane,Mlle,PERRIN-DEVELAY,female,12/13/55,testdata+33623337280@adobe.com,33023337280,33023060383,33023060380,"49, Rue Paul-Dukas",67670,WITTERSHEIM,Germany,DE
DELRON,Béatrice,Mlle,FERAYSSE,male,11/14/80,testdata+33611458512@adobe.com,33011458512,33083801145,33083801112,"43, Cité Véron",4500,UVERNET FOURS,Germany,DE
BUNISSE,Valérie,Mme,MONBOISE,female,10/27/50,testdata+33632644040@adobe.com,33032644040,33088296816,33088296875,"65, Rue Marbeuf",6000,NICE ,Germany,DE
BERTHOUMERIE,Virginie,,PUETJEAN,male,07/22/47,testdata+33663917982@adobe.com,33063917982,33054863441,33054863468,"65, Place de Budapest",28160,FAINS LA FOLIE,Germany,DE
GUYGOUX,Monique,Mlle,BOUZERANT,female,08/06/77,testdata+33654326367@adobe.com,33054326367,33009253541,33009253548,"77, Place Pinel",38500,VINAY,Germany,DE
CIRIES,Sandrine,Mme,GRAVEFAT,male,11/06/88,testdata+33643758058@adobe.com,33043758058,33012551926,33012551997,"50, Rue Abel-Truchet",58000,ST ELOI,Germany,DE
BRINQUET,Véronique,Mlle,MONMAILLER,female,10/27/64,testdata+33670189486@adobe.com,33070189486,33031811248,33031811237,"95, Rue Denis-Poisson",71800,BOIS STE MARIE,Germany,DE
MARSNIER,Christiane,Mlle,RYCHEMBUSCK,male,03/16/88,testdata+33620547816@adobe.com,33020547816,33065697526,33065697535,"34, Rue Alphonse-Aulard",37600,VERNEUIL SUR INDRE,Germany,DE
LOLHIER,Annie,Mme,RAYNALDIE,female,01/12/64,testdata+33604000612@adobe.com,33004000612,33019626728,33019626757,"74, Rue Jacques-Destrée",13800,VENELLES,Germany,DE
ATRAZIE,Christelle,,DELRON,male,08/07/68,testdata+33659355805@adobe.com,33059355805,33068286272,33068286280,"43, Rue Joseph-Chailley",24800,VAUNAC,Germany,DE
GUEYROT,Michelle,Mlle,ANDRIEUX-VALLAUX,female,06/08/62,testdata+33624635412@adobe.com,33024635412,33031042200,33031042232,"31, Rue Moussorgsky",38300,BADINIERES,Germany,DE
LOUSSERTS,Michèle,Mme,QUARANTEPEYRE,male,12/29/41,testdata+33605604696@adobe.com,33005604696,33044913072,33044913030,"56, Cité Bauer",29000,QUIMPER,Germany,DE
PIGHERRE,Catherine,Mlle,PISSAVI,female,10/28/64,testdata+33643015161@adobe.com,33043015161,33020149266,33020149210,"8, Avenue de l'Ermitage",27400,QUATREMARE,Germany,DE
CURALET,Fabienne,Mlle,BOUIGE-FOUR,male,10/03/64,testdata+33626647226@adobe.com,33026647226,33014000985,33014000969,"7, Rue René-Villermé",72440,TRESSON,Germany,DE
BRUGEIROU,Michelle,Mme,BEISSE,female,03/19/59,testdata+33608025136@adobe.com,33008025136,33049546735,33049546776,"94, Impasse Saint-Ouen",26510,VERCLAUSE,Germany,DE
CARMAGNE,Marie,,LAUBIC,male,09/05/77,testdata+33616421143@adobe.com,33016421143,33025911245,33025911283,"84, Rue Schutzenberger",74420,VILLARD,Germany,DE
PEGEYRE,Christiane,Mlle,BRIZAC,female,03/17/60,testdata+33654610369@adobe.com,33054610369,33045068948,33045068925,"89, Impasse de la Chapelle",44850,MOUZEIL,Germany,DE
BOULDOIRET,Madeleine,Mme,BOUTOURIE,male,05/10/44,testdata+33634974248@adobe.com,33034974248,33064586235,33064586286,"75, Rue Lechapelais",39800,VILLERSERINE,Germany,DE
MONTVALAT,Céline,Mlle,OURLIT,female,05/17/48,testdata+33640800679@adobe.com,33040800679,33019071897,33019071865,"41, Cité Bienaimé",65360,BARBAZAN DESSUS,Germany,DE
FUSOL,Véronique,Mlle,MOURAFE,male,03/12/49,testdata+33611719887@adobe.com,33011719887,33037674516,33037674533,"21, Rue Greneta",57905,XOUAXANGE,Germany,DE
GRATEREAU,Patricia,Mme,NODEIX,female,07/07/85,testdata+33610089143@adobe.com,33010089143,33044817023,33044817066,"65, Rue des Frères-d'Astier-de-La-Vigerie",62410,ZUTKERQUE,Germany,DE
PAYROLE,Josiane,,DEBLAT,male,03/21/48,testdata+33628456056@adobe.com,33028456056,33020157172,33020157183,"20, Place Saint-Charles",22400,ANDEL,Germany,DE
SINCOUS,Nathalie,Mlle,LAMBEFORT,female,06/29/52,testdata+33676784460@adobe.com,33076784460,33044921290,33044921245,"77, Passage Chatelet",81400,ST BENOIT DE CARMAUX,Germany,DE
MONAMGE,Colette,Mme,SAINTHERAN,male,02/09/54,testdata+33624239571@adobe.com,33024239571,33028994618,33028994669,"41, Rue de Toulouse",84600,GRILLON,Germany,DE
ROUSSINQUE,Virginie,Mlle,DELFISQUE,female,05/08/84,testdata+33625109496@adobe.com,33025109496,33081949769,33081949747,"7, Rue Jasmin",86800,TERCE,Germany,DE
BUNISSE,Claudine,Mlle,FLEGE,male,06/06/65,testdata+33674273797@adobe.com,33074273797,33012807784,33012807728,"26, Rue des Deux-Avenues",93110,BOBIGNY,Germany,DE
BRIZAC,Brigitte,Mme,LASDALOU,female,01/13/49,testdata+33662069459@adobe.com,33062069459,33054067978,33054067934,"51, Rue Chrétien-de-Troyes",50220,LE MESNIL OZENNE,Germany,DE
RAYNALDIE,Renée,,MESTRY,male,08/10/41,testdata+33624763900@adobe.com,33024763900,33012131024,33012131030,"41, Allée Gabrielle-d'Estrées",57720,ORMERSVILLER,Germany,DE
BARTALEX,Catherine,Mlle,GOIFIER,female,07/28/85,testdata+33645093428@adobe.com,33045093428,33083985946,33083985955,"66, Rue Rouelle",14600,BARNEVILLE LA BERTRAN,Germany,DE
COULADEZE,Anne,Mme,ALTEYRACE,male,12/13/53,testdata+33610011743@adobe.com,33010011743,33013047110,33013047155,"11, Rue du Caire",24140,PERIGUEUX,Germany,DE
LOUSSERTS,Michèle,Mlle,DEBROND,female,11/30/90,testdata+33603498536@adobe.com,33003498536,33040867363,33040867332,"74, Avenue du Général-Sarrail",81600,TECOU,Germany,DE
DARILLAS,Bernadette,Mlle,PROVEZE,male,05/31/84,testdata+33616360992@adobe.com,33016360992,33045489845,33045489816,"79, Cité Bienaimé",44540,ST SULPICE DES LANDES,Germany,DE
ALTAROCHE,Corinne,Mme,MORGIERES,female,09/23/56,testdata+33657297102@adobe.com,33057297102,33077129296,33077129284,"74, Porte des Princes",32000,AUCH,Germany,DE
EXORCE,Valérie,,JALENQUES,male,09/09/74,testdata+33696392534@adobe.com,33096392534,33089215109,33089215158,"40, Rue Michel-Chasles",22730,TREGASTEL,Germany,DE
RAYMONDIES,Françoise,Mlle,COULADEZE,female,09/20/44,testdata+33667563521@adobe.com,33067563521,33037336220,33037336224,"83, Rue de Buci",59740,LIESSIES,Germany,DE
SCHUMANN-LECLERCQ,Marthe,Mme,HYVERNON,male,01/04/47,testdata+33634803909@adobe.com,33034803909,33009620523,33009620578,"26, Place Jean-Baptiste-Clément",2620,BUIRONFOSSE,Germany,DE
DAUVESIS,Marcelle,Mlle,CIRIES,female,09/12/92,testdata+33689043842@adobe.com,33089043842,33055387540,33055387568,"71, Rue de la Grange-Batelière",95840,VILLIERS ADAM,Germany,DE
QUARANTEPEYRE,Anne,Mlle,PUNIEJOUL,male,08/16/84,testdata+33645957940@adobe.com,33045957940,33081559463,33081559420,"97, Place des Alpes",53410,LA BRULATTE,Germany,DE
MEJECAGE,Marthe,Mme,LYCARDIE,female,11/01/80,testdata+33665558340@adobe.com,33065558340,33079782381,33079782367,"78, Rue Vercingétorix",66600,VILLEFRANCHE DE CONFLENT,Germany,DE
SINCOUS,Geneviève,,DARNOTZ,male,09/07/72,testdata+33609869679@adobe.com,33009869679,33022709189,33022709116,"12, Passage de Beaujolais",12520,VERRIERES,Germany,DE
IBAS,Delphine,Mlle,CUEILLES,female,11/30/73,testdata+33623161675@adobe.com,33023161675,33081050187,33081050111,"97, Avenue de la Porte-de-Saint-Ouen",90100,CROIX,Germany,DE
LEJOU,Béatrice,Mme,GAUZENTHES,male,01/03/58,testdata+33680598212@adobe.com,33080598212,33046581972,33046581958,"43, Rue Marc-Antoine-Charpentier",29750,TAULE,Germany,DE
MOLIGER,Valérie,Mlle,BONYGUES,female,02/03/72,testdata+33663770596@adobe.com,33063770596,33033733827,33033733871,"39, Rue du Moulin-des-Prés",19800,VITRAC SUR MONTANE,Germany,DE
COMBOU,Sylvie,Mlle,BOUBONNELLE,male,04/07/89,testdata+33679330893@adobe.com,33079330893,33088279939,33088279910,"57, Rue du Texel",6500,VILLENEUVE D ENTRAUNES,Germany,DE
PEYRUSSY,Hélène,Mme,JEANZEAC,female,03/03/71,testdata+33655586174@adobe.com,33055586174,33063755881,33063755863,"91, Rue de la Petite-Arche",90700,CHATENOIS LES FORGES,Germany,DE
MAZIEREE,Sandra,,PIFOURCAT,male,11/01/63,testdata+33695255111@adobe.com,33095255111,33088293999,33088293953,"11, Passage Abel-Leblanc",49450,CHAZE HENRY,Germany,DE
SISCAN,Isabelle,Mlle,BAILHON,female,05/18/88,testdata+33698436395@adobe.com,33098436395,33044363384,33044363336,"27, Place Dupleix",6370,MOUANS SARTOUX,Germany,DE
BRUGEIROU,Véronique,Mme,MONTVALAT,male,11/17/51,testdata+33636211022@adobe.com,33036211022,33024328600,33024328640,"31, Rue des Tournelles",95840,VILLIERS ADAM,Germany,DE
BERTOUMEYRIE,Anne,Mlle,BOYGUES,female,11/09/62,testdata+33622911757@adobe.com,33022911757,33066690439,33066690447,"87, Rue du Général-Blaise",77870,VULAINES SUR SEINE,Germany,DE
LAGRANAIRIE,Anne,Mlle,BUYGUES,male,10/16/67,testdata+33653767872@adobe.com,33053767872,33009831329,33009831379,"97, Rue Goubet",54800,DONCOURT LES CONFLANS,Germany,DE
LOTONIER,Sandrine,Mme,ARDANCE,female,08/25/75,testdata+33653590749@adobe.com,33053590749,33060047129,33060047192,"67, Place de l'Île-de-la-Réunion",5500,ST LAURENT DU CROS,Germany,DE
SEINTINIES,Lucienne,,MAYRIAL,male,12/11/65,testdata+33659832993@adobe.com,33059832993,33071001331,33071001311,"89, Rue de la Justice",83990,ST TROPEZ,Germany,DE
GUIZALMOND,Sandrine,Mlle,GRANOVILLAC,female,03/02/72,testdata+33610424794@adobe.com,33010424794,33097290225,33097290256,"82, Rue Edmond-About",20272,ZUANI,Germany,DE
BEFFRIEUX,Nathalie,Mme,GIMANES,male,08/30/66,testdata+33651537387@adobe.com,33051537387,33056315762,33056315773,"21, Rue Émile-Chaine",66300,MONTAURIOL,Germany,DE
SAULLES,Germaine,Mlle,BRUGEIROU,female,03/16/83,testdata+33621983610@adobe.com,33021983610,33032590060,33032590061,"42, Rue Bouchut",94800,VILLEJUIF,Germany,DE
CUBIZOLES,Patricia,Mlle,ALIGNOSE,male,05/12/42,testdata+33612406000@adobe.com,33012406000,33071669400,33071669446,"98, Rue Fragonard",80700,PARVILLERS LE QUESNOY,Germany,DE
RENIAC,Anne,Mme,LAYMARTRE,female,07/26/65,testdata+33615596626@adobe.com,33015596626,33045439165,33045439152,"52, Passage Savart",49730,AMBILLOU CHATEAU,Germany,DE
MADONEL,Stéphanie,,SEINTINIES,male,08/01/68,testdata+33691597160@adobe.com,33091597160,33023578465,33023578424,"98, Passage Championnet",59123,LILLE ,Germany,DE
HYGONEM,Jacqueline,Mlle,RAGEADES,female,12/09/84,testdata+33620302527@adobe.com,33020302527,33080647974,33080647918,"39, Rue Lepic",77154,BLANDY,Germany,DE
ROUVIERES,Suzanne,Mme,LIADIERES,male,03/17/87,testdata+33645432086@adobe.com,33045432086,33085543740,33085543771,"94, Rue André-Lefebvre",76980,VEULES LES ROSES,Germany,DE
LAUSSEIN,Véronique,Mlle,FONTALIVES,female,06/06/52,testdata+33626594700@adobe.com,33026594700,33000510630,33000510673,"1, Rue des Feuillantines",64230,ARBUS,Germany,DE
BARBAZANZE,Martine,Mlle,AYGALHINE,male,04/23/64,testdata+33661813450@adobe.com,33061813450,33062392917,33062392920,"15, Rue du Pont-Louis-Philippe",70000,VILLERS LE SEC,Germany,DE
GIMANES,Nicole,Mme,BEFFRIEUX,female,07/06/70,testdata+33645279088@adobe.com,33045279088,33090642271,33090642255,"2, Rue du Général-Lasalle",71110,BRIANT,Germany,DE
MOULIT,Séverine,,GUIZALMOND,male,06/08/62,testdata+33629264623@adobe.com,33029264623,33056408752,33056408720,"12, Rue Médéric",29910,TREMAOUEZAN,Germany,DE
BEISSE,Geneviève,Mlle,BABOULEIX,female,11/24/54,testdata+33684742582@adobe.com,33084742582,33089074642,33089074697,"49, Rue Pradier",24750,CORNILLE,Germany,DE
LOUSSERTS,Lucienne,Mme,BOIDEVEX,male,03/03/61,testdata+33646467988@adobe.com,33046467988,33071872303,33071872342,"62, Avenue Van-Dyck",64120,LOHITZUN OYHERCQ,Germany,DE
LAPIE-MANAUD,Karine,Mlle,ANCUS,female,09/26/92,testdata+33673863074@adobe.com,33073863074,33031044449,33031044448,"65, Pont d'Austerlitz",18500,MEHUN SUR YEVRE,Germany,DE
CAMBORIEU,Joséphine,Mlle,MOURIOS,male,12/19/68,testdata+33632884453@adobe.com,33032884453,33051399548,33051399537,"27, Rue Émile-Desvaux",49700,AMBILLOU CHATEAU,Germany,DE
STAFER,Christelle,Mme,DUISET,female,03/17/92,testdata+33689310970@adobe.com,33089310970,33038474261,33038474288,"95, Rue Antoine-Dubois",67310,ZOEBERSDORF,Germany,DE
CHAVAROCHE-RIXAIN,Annie,,PIGHERRE,male,09/03/48,testdata+33628124600@adobe.com,33028124600,33097443985,33097443979,"13, Villa Félix-Faure",36600,VILLENTROIS,Germany,DE
ALTAROCHE,Virginie,Mlle,BESSAYRE,female,08/14/72,testdata+33678913619@adobe.com,33078913619,33094921227,33094921222,"8, Rue Pihet",39360,VANNOZ,Germany,DE
BOUTOURIE,Pascale,Mme,MANINC,male,02/09/76,testdata+33641583704@adobe.com,33041583704,33071952107,33071952123,"80, Quai d'Austerlitz",67000,STRASBOURG ,Germany,DE
